Image,Label
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00754.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00755.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00756.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00757.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00758.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00759.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00760.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00761.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00762.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00763.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00764.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00765.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00766.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00767.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00768.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00769.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00770.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00771.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00772.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00773.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00774.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00775.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00776.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00777.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00778.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00779.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00780.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00781.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00782.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00783.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00784.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00785.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00786.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00787.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00788.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00789.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00790.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00791.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00792.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00793.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00794.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00795.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00796.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00797.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00798.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00799.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00800.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00801.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00802.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00803.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00804.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00805.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00806.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00807.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00808.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00809.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00810.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00811.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00812.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00813.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00814.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00815.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00816.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00817.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00818.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00819.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00820.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00821.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00822.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00823.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00824.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00825.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00826.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00827.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00828.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00829.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00830.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00831.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00832.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00833.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00834.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00835.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00836.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00837.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00838.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00839.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00840.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00841.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00842.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00843.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00844.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00845.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00846.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00847.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00848.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00849.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00850.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00851.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00852.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00853.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00854.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00855.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00856.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00857.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00858.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00859.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00860.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00861.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00862.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00863.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00864.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00865.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00866.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00867.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00868.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00869.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00870.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00871.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00872.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00873.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00874.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00875.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00876.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00877.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00878.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00879.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00880.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00881.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00882.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00883.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00884.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00885.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00886.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00887.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00888.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00889.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00890.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00891.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00892.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00893.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00894.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00895.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00896.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00897.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00898.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00899.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00900.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00901.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00902.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00903.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00904.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00905.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00906.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00907.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00908.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00909.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00910.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00911.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00912.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00913.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00914.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00915.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00916.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00917.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00918.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00919.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00920.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00921.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00922.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00923.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00924.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00925.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00926.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00927.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00928.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00929.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00930.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00931.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00932.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00933.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00934.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00935.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00936.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00937.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00938.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00939.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00940.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00941.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00942.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00943.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00944.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00945.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00946.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00947.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00948.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00949.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00950.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00951.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00952.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00953.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00954.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00955.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00956.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00957.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00958.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00959.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00960.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00961.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00962.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00963.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00964.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00965.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00966.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00967.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00968.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00969.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00970.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00971.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00972.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00973.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00974.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00975.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00976.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00977.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00978.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00979.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00980.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00981.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00982.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00983.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00984.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00985.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00986.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00987.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00988.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00989.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00990.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00991.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00992.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00993.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00994.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00995.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00996.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00997.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00998.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\00999.png,Gilt-Head Bream
..\data\Fish_Dataset\Gilt-Head Bream\Gilt-Head Bream\01000.png,Gilt-Head Bream
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00001.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00002.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00003.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00004.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00005.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00006.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00007.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00008.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00009.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00010.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00011.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00012.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00013.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00014.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00015.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00016.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00017.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00018.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00019.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00020.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00021.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00022.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00023.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00024.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00025.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00026.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00027.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00028.png,Hourse Mackerel
..\data\Fish_Dataset\Hourse Mackerel\Hourse Mackerel\00029.png,Hourse Mackerel
